ID,Qyteti,Klienti,Gjinia,Kategoria e produktit,Sasia,Data,Koha,Menyra e pageses,Te ardhura bruto,Vleresimi
794-32-2436,Durres,Anetar,Mashkull,Ushqime te thata dhe pije,2,3/27/2021,15:08,Para ne dore,556.70 Lek,6
131-15-8856,Vlore,Anetar,Femer,Shtepia dhe stili i jeteses,8,3/30/2021,19:26,Karte krediti,2900.80 Lek,4
273-84-2164,Vlore,Anetar,Mashkull,Ushqime te thata dhe pije,5,2/16/2021,15:53,Para ne dore,301.25 Lek,5.5
706-36-6154,Tirane,Anetar,Mashkull,BIO-Organic,9,1/18/2021,18:43,Para ne dore,871.20 Lek,8.7
778-89-7974,Vlore,Normal,Mashkull,Sport dhe udhetime,6,3/30/2021,14:58,Para ne dore,2106.30 Lek,7.4
574-31-8277,Durres,Anetar,Mashkull,Tekstile,1,3/20/2021,19:55,Para ne dore,168.15 Lek,5.6
859-71-0933,Vlore,Anetar,Femer,Shendeti dhe bukuria,2,1/16/2021,15:10,Para ne dore,154.90 Lek,6.3
740-11-5257,Vlore,Normal,Mashkull,Ushqime te thata dhe pije,10,2/24/2021,16:44,Para ne dore,1237.00 Lek,7.1
369-82-2676,Durres,Normal,Mashkull,Ushqime te thata dhe pije,5,1/15/2021,18:22,Para ne dore,1891.50 Lek,7.8
563-47-4072,Durres,Normal,Femer,Sport dhe udhetime,6,1/22/2021,11:52,Para ne dore,1674.30 Lek,9.9
742-04-5161,Tirane,Anetar,Mashkull,BIO-Organic,10,2/3/2021,17:24,Para ne dore,3639.00 Lek,7.3
149-15-7606,Durres,Anetar,Mashkull,Shendeti dhe bukuria,9,3/6/2021,15:31,Para ne dore,1679.40 Lek,5.1
133-77-3154,Durres,Anetar,Mashkull,Tekstile,4,2/16/2021,18:04,Karte krediti,1203.60 Lek,9.4
169-52-4504,Tirane,Normal,Femer,Ushqime te thata dhe pije,3,3/14/2021,14:13,Karte krediti,235.35 Lek,5.8
250-81-7186,Vlore,Normal,Femer,Ushqime te thata dhe pije,1,2/27/2021,10:23,Karte krediti,498.45 Lek,8
562-12-5430,Tirane,Anetar,Femer,Tekstile,3,1/18/2021,10:11,Para ne dore,1322.25 Lek,7.9
816-72-8853,Tirane,Anetar,Femer,Shendeti dhe bukuria,5,1/29/2021,15:48,Para ne dore,698.25 Lek,5.9
491-38-3499,Tirane,Anetar,Mashkull,Tekstile,1,2/26/2021,17:46,Karte krediti,277.25 Lek,4.9
322-02-2271,Durres,Normal,Femer,Shendeti dhe bukuria,3,2/3/2021,11:46,Para ne dore,644.55 Lek,9.3
842-29-4695,Vlore,Anetar,Mashkull,Shendeti dhe bukuria,7,1/16/2021,12:07,Karte krediti,599.90 Lek,7.9
725-67-2480,Durres,Anetar,Femer,Tekstile,6,3/24/2021,18:14,Karte krediti,1762.50 Lek,5.9
641-51-2661,Vlore,Anetar,Femer,Shtepia dhe stili i jeteses,10,2/12/2021,14:45,Karte krediti,4355.00 Lek,9.9
714-02-3114,Vlore,Normal,Femer,Shendeti dhe bukuria,2,2/21/2021,11:39,Para ne dore,988.00 Lek,7.7
518-17-2983,Tirane,Normal,Femer,Tekstile,4,2/4/2021,15:44,Para ne dore,972.60 Lek,7.6
779-42-2410,Durres,Anetar,Mashkull,Shtepia dhe stili i jeteses,3,2/20/2021,13:06,Para ne dore,866.10 Lek,7.7
190-14-3147,Durres,Normal,Femer,Sport dhe udhetime,4,2/23/2021,20:43,Para ne dore,359.40 Lek,6.4
408-66-6712,Vlore,Anetar,Femer,Sport dhe udhetime,6,2/16/2021,14:19,Para ne dore,1431.30 Lek,4.4
679-22-6530,Durres,Normal,Femer,Shendeti dhe bukuria,2,1/17/2021,10:01,Karte krediti,406.20 Lek,4.1
588-47-8641,Tirane,Anetar,Mashkull,Tekstile,10,1/14/2021,19:30,Para ne dore,2802.00 Lek,4.4
642-61-4706,Durres,Anetar,Mashkull,Shtepia dhe stili i jeteses,2,3/30/2021,16:34,Para ne dore,934.00 Lek,5.5
576-31-4774,Durres,Normal,Femer,Sport dhe udhetime,3,3/2/2021,13:10,Para ne dore,1101.15 Lek,4
556-41-6224,Vlore,Normal,Mashkull,Sport dhe udhetime,8,2/15/2021,17:10,Karte krediti,1345.60 Lek,9.3
811-03-8790,Tirane,Normal,Femer,Ushqime te thata dhe pije,10,3/1/2021,10:22,Karte krediti,2274.00 Lek,4.8
242-11-3142,Durres,Anetar,Mashkull,Tekstile,2,2/24/2021,19:57,Para ne dore,837.70 Lek,4.6
752-23-3760,Durres,Anetar,Femer,Shendeti dhe bukuria,7,2/19/2021,19:29,Karte krediti,2242.80 Lek,7.3
274-05-5470,Tirane,Anetar,Femer,Shtepia dhe stili i jeteses,4,2/23/2021,18:30,Para ne dore,1469.40 Lek,6
648-94-3045,Vlore,Normal,Mashkull,Sport dhe udhetime,10,2/7/2021,14:27,Para ne dore,2947.50 Lek,8.1
130-67-4723,Tirane,Anetar,Mashkull,Shtepia dhe stili i jeteses,6,1/11/2021,13:57,Para ne dore,1455.00 Lek,9.4
528-87-5606,Durres,Anetar,Femer,Ushqime te thata dhe pije,1,2/12/2021,19:43,Para ne dore,197.40 Lek,6.5
320-85-2052,Durres,Normal,Femer,Shendeti dhe bukuria,1,1/14/2021,10:11,Karte krediti,174.05 Lek,7
370-96-0655,Vlore,Normal,Femer,Tekstile,6,1/9/2021,13:46,Para ne dore,1479.60 Lek,7.1
105-10-6182,Tirane,Anetar,Mashkull,Tekstile,2,2/27/2021,12:22,Para ne dore,214.80 Lek,6.6
510-79-0415,Durres,Anetar,Femer,Shendeti dhe bukuria,6,1/24/2021,19:20,Para ne dore,692.40 Lek,4.9
241-96-5076,Durres,Anetar,Femer,BIO-Organic,2,1/8/2021,12:58,Karte krediti,491.00 Lek,6.4
767-97-4650,Durres,Anetar,Femer,Shendeti dhe bukuria,2,1/8/2021,11:59,Karte krediti,648.30 Lek,8
648-83-1321,Tirane,Anetar,Mashkull,BIO-Organic,10,1/16/2021,17:59,Para ne dore,3178.00 Lek,4.3
173-57-2300,Vlore,Anetar,Mashkull,Shendeti dhe bukuria,2,3/13/2021,12:51,Para ne dore,728.80 Lek,6.1
305-03-2383,Tirane,Normal,Femer,Shtepia dhe stili i jeteses,3,2/15/2021,10:36,Para ne dore,1006.50 Lek,7.5
394-55-6384,Vlore,Anetar,Femer,Shendeti dhe bukuria,9,1/25/2021,13:38,Para ne dore,3158.55 Lek,6.7
266-20-6657,Vlore,Anetar,Mashkull,Shtepia dhe stili i jeteses,7,3/12/2021,19:39,Para ne dore,1926.40 Lek,5.2
689-05-1884,Tirane,Anetar,Mashkull,Sport dhe udhetime,10,3/4/2021,12:44,Para ne dore,2431.50 Lek,8.8
196-01-2849,Vlore,Anetar,Femer,Tekstile,7,2/10/2021,13:56,Para ne dore,2568.30 Lek,9.5
372-62-5264,Vlore,Normal,Femer,Shtepia dhe stili i jeteses,9,1/16/2021,14:42,Para ne dore,2367.00 Lek,7.6
800-09-8606,Tirane,Anetar,Femer,BIO-Organic,5,1/29/2021,19:45,Para ne dore,2184.25 Lek,6.6
182-52-7000,Tirane,Anetar,Femer,Shendeti dhe bukuria,4,1/1/2021,20:26,Para ne dore,540.80 Lek,6.9
826-58-8051,Durres,Normal,Mashkull,BIO-Organic,4,1/6/2021,19:46,Para ne dore,1243.80 Lek,4.3
868-06-0466,Tirane,Anetar,Mashkull,Ushqime te thata dhe pije,9,2/19/2021,19:38,Karte krediti,3131.10 Lek,7.8
751-41-9720,Vlore,Normal,Mashkull,BIO-Organic,10,1/12/2021,16:18,Para ne dore,4875.00 Lek,8
626-43-7888,Vlore,Normal,Femer,Tekstile,8,2/7/2021,12:23,Para ne dore,2416.40 Lek,9.6
176-64-7711,Durres,Normal,Mashkull,Shtepia dhe stili i jeteses,3,3/27/2021,19:11,Karte krediti,484.80 Lek,4.3
191-29-0321,Durres,Anetar,Femer,Tekstile,10,2/27/2021,18:57,Karte krediti,988.50 Lek,5
729-06-2010,Durres,Anetar,Mashkull,Sport dhe udhetime,9,1/6/2021,11:18,Para ne dore,3621.15 Lek,9.2
640-48-5028,Durres,Anetar,Femer,BIO-Organic,9,3/2/2021,12:40,Para ne dore,3977.55 Lek,6.3
186-79-9562,Durres,Normal,Mashkull,Sport dhe udhetime,7,3/29/2021,14:06,Para ne dore,2511.95 Lek,8.9
834-45-5519,Durres,Normal,Femer,Ushqime te thata dhe pije,4,1/31/2021,20:48,Para ne dore,860.00 Lek,7.6
162-65-8559,Vlore,Anetar,Mashkull,Shtepia dhe stili i jeteses,1,1/21/2021,20:13,Para ne dore,344.90 Lek,4.8
760-27-5490,Vlore,Normal,Mashkull,Tekstile,8,1/20/2021,20:37,Para ne dore,624.80 Lek,9.1
445-30-9252,Tirane,Normal,Mashkull,Shendeti dhe bukuria,3,1/17/2021,17:59,Para ne dore,385.50 Lek,6.1
786-94-2700,Tirane,Anetar,Mashkull,Shtepia dhe stili i jeteses,6,2/28/2021,20:18,Para ne dore,2418.60 Lek,9.1
728-88-7867,Vlore,Anetar,Femer,BIO-Organic,4,3/19/2021,15:52,Para ne dore,1510.60 Lek,8.3
183-21-3799,Vlore,Normal,Femer,Ushqime te thata dhe pije,9,2/19/2021,15:14,Para ne dore,3493.35 Lek,7.2
268-20-3585,Vlore,Normal,Femer,Sport dhe udhetime,9,2/4/2021,12:50,Para ne dore,623.25 Lek,6
735-32-9839,Vlore,Anetar,Mashkull,Tekstile,8,1/31/2021,10:36,Para ne dore,3948.00 Lek,8.5
258-92-7466,Tirane,Normal,Femer,Sport dhe udhetime,5,2/6/2021,18:33,Karte krediti,892.00 Lek,6.6
857-16-3520,Tirane,Anetar,Femer,Tekstile,7,3/28/2021,16:06,Para ne dore,2501.10 Lek,4.5
482-17-1179,Tirane,Anetar,Mashkull,Ushqime te thata dhe pije,3,1/19/2021,12:47,Karte krediti,179.10 Lek,8.1
788-21-5741,Tirane,Normal,Mashkull,Tekstile,3,2/17/2021,13:34,Karte krediti,680.70 Lek,7.2
821-14-9046,Durres,Anetar,Femer,Tekstile,6,1/18/2021,15:04,Karte krediti,524.40 Lek,6.1
418-05-0656,Durres,Normal,Femer,Tekstile,7,2/2/2021,20:42,Para ne dore,894.60 Lek,7.1
678-79-0726,Vlore,Anetar,Femer,Shendeti dhe bukuria,9,1/18/2021,15:28,Para ne dore,4078.35 Lek,5.1
776-68-1096,Durres,Normal,Mashkull,BIO-Organic,3,3/18/2021,13:45,Karte krediti,661.80 Lek,7.9
592-46-1692,Vlore,Anetar,Femer,Shtepia dhe stili i jeteses,7,1/11/2021,20:10,Para ne dore,1286.95 Lek,7.4
434-35-9162,Durres,Anetar,Mashkull,Shtepia dhe stili i jeteses,4,2/4/2021,18:53,Para ne dore,466.80 Lek,7.4
149-14-0304,Vlore,Anetar,Femer,Sport dhe udhetime,8,2/6/2021,14:24,Para ne dore,1140.00 Lek,6.6
442-44-6497,Vlore,Anetar,Mashkull,BIO-Organic,3,1/8/2021,11:42,Karte krediti,833.55 Lek,5.9
174-64-0215,Durres,Normal,Mashkull,Shendeti dhe bukuria,10,3/5/2021,17:49,Karte krediti,3487.00 Lek,8.9
210-74-9613,Vlore,Normal,Mashkull,Tekstile,4,3/16/2021,15:33,Para ne dore,1945.20 Lek,6.8
299-29-0180,Durres,Anetar,Femer,BIO-Organic,7,3/9/2021,10:54,Para ne dore,1826.30 Lek,9.3
247-11-2470,Tirane,Anetar,Femer,Tekstile,4,3/1/2021,16:23,Karte krediti,446.40 Lek,4.4
635-28-5728,Tirane,Normal,Mashkull,Sport dhe udhetime,3,2/28/2021,19:33,Para ne dore,840.00 Lek,4.8
756-49-0168,Tirane,Anetar,Mashkull,Tekstile,1,2/8/2021,11:39,Para ne dore,98.50 Lek,9.5
438-23-1242,Durres,Normal,Mashkull,Ushqime te thata dhe pije,7,1/24/2021,10:38,Para ne dore,2655.80 Lek,8.9
238-45-6950,Durres,Anetar,Mashkull,Shtepia dhe stili i jeteses,1,3/1/2021,20:03,Para ne dore,268.60 Lek,6.4
607-65-2441,Vlore,Anetar,Mashkull,Sport dhe udhetime,10,3/10/2021,12:39,Karte krediti,4097.50 Lek,6
386-27-7606,Vlore,Anetar,Femer,BIO-Organic,7,3/23/2021,15:59,Karte krediti,2842.00 Lek,8.1
137-63-5492,Vlore,Normal,Mashkull,Ushqime te thata dhe pije,10,1/29/2021,14:26,Para ne dore,2938.00 Lek,9
197-77-7132,Durres,Anetar,Mashkull,Ushqime te thata dhe pije,8,1/12/2021,18:22,Para ne dore,3662.40 Lek,6
805-86-0265,Tirane,Normal,Mashkull,BIO-Organic,9,3/20/2021,11:32,Para ne dore,4228.20 Lek,9.8
733-29-1227,Vlore,Normal,Mashkull,BIO-Organic,7,3/23/2021,12:41,Para ne dore,1946.35 Lek,8.5
451-73-2711,Vlore,Normal,Mashkull,Shtepia dhe stili i jeteses,1,1/14/2021,15:20,Para ne dore,424.15 Lek,8.8
373-14-0504,Tirane,Anetar,Femer,Shendeti dhe bukuria,2,2/12/2021,14:33,Para ne dore,716.30 Lek,8.8
546-80-2899,Tirane,Anetar,Mashkull,BIO-Organic,2,2/20/2021,15:29,Para ne dore,376.90 Lek,9.5
345-68-9016,Vlore,Anetar,Femer,Shendeti dhe bukuria,8,1/2/2021,16:19,Karte krediti,1266.80 Lek,5.6
390-17-5806,Vlore,Anetar,Femer,Shtepia dhe stili i jeteses,1,2/2/2021,16:33,Para ne dore,192.10 Lek,8.6
457-13-1708,Durres,Anetar,Mashkull,Tekstile,10,1/8/2021,19:07,Karte krediti,3261.50 Lek,5.2
664-14-2882,Vlore,Anetar,Femer,BIO-Organic,5,1/30/2021,14:43,Karte krediti,263.25 Lek,5.8
487-79-6868,Durres,Anetar,Femer,BIO-Organic,9,3/26/2021,19:28,Karte krediti,553.05 Lek,8
314-23-4520,Vlore,Anetar,Mashkull,Sport dhe udhetime,7,1/15/2021,20:44,Para ne dore,2843.05 Lek,9
210-30-7976,Durres,Anetar,Femer,Tekstile,4,3/14/2021,11:16,Para ne dore,446.40 Lek,4.1
585-86-8361,Tirane,Normal,Femer,Shtepia dhe stili i jeteses,5,2/3/2021,10:31,Karte krediti,682.00 Lek,8.6
807-14-7833,Tirane,Anetar,Femer,Ushqime te thata dhe pije,10,2/22/2021,12:30,Para ne dore,871.00 Lek,7
775-72-1988,Durres,Normal,Mashkull,BIO-Organic,5,1/24/2021,15:05,Para ne dore,1832.00 Lek,8.4
288-38-3758,Vlore,Anetar,Femer,Tekstile,3,1/25/2021,18:30,Para ne dore,1273.05 Lek,7.4
652-43-6591,Tirane,Normal,Femer,Tekstile,8,3/9/2021,13:18,Karte krediti,3891.60 Lek,6.2
785-96-0615,Durres,Anetar,Femer,Ushqime te thata dhe pije,8,2/17/2021,15:28,Para ne dore,1429.60 Lek,4.9
406-46-7107,Tirane,Normal,Femer,BIO-Organic,6,1/11/2021,11:52,Para ne dore,2895.60 Lek,4.5
250-17-5703,Tirane,Anetar,Mashkull,Shtepia dhe stili i jeteses,10,2/27/2021,18:24,Para ne dore,942.50 Lek,5.6
156-95-3964,Tirane,Normal,Femer,Shtepia dhe stili i jeteses,4,3/25/2021,15:19,Para ne dore,1107.80 Lek,8
842-40-8179,Durres,Anetar,Femer,Shtepia dhe stili i jeteses,10,2/11/2021,10:38,Karte krediti,3860.00 Lek,5.6
525-09-8450,Durres,Normal,Mashkull,Ushqime te thata dhe pije,10,1/31/2021,15:12,Karte krediti,3606.50 Lek,4.2
410-67-1709,Tirane,Anetar,Femer,Tekstile,8,1/20/2021,17:48,Para ne dore,2555.20 Lek,9.9
587-73-4862,Tirane,Anetar,Femer,Sport dhe udhetime,5,3/26/2021,11:07,Para ne dore,267.25 Lek,7.6
787-87-2010,Tirane,Anetar,Mashkull,Sport dhe udhetime,4,1/20/2021,15:48,Karte krediti,1110.00 Lek,6.6
593-14-4239,Durres,Normal,Femer,BIO-Organic,8,3/5/2021,19:40,Para ne dore,3818.40 Lek,4.7
801-88-0346,Vlore,Normal,Femer,Tekstile,3,1/5/2021,20:30,Karte krediti,1140.90 Lek,9.8
388-76-2555,Durres,Normal,Mashkull,Shendeti dhe bukuria,6,2/13/2021,13:59,Para ne dore,410.70 Lek,6.3
711-31-1234,Durres,Normal,Femer,Ushqime te thata dhe pije,4,3/16/2021,18:51,Para ne dore,1912.80 Lek,7.9
886-54-6089,Tirane,Normal,Femer,BIO-Organic,6,1/15/2021,17:24,Para ne dore,342.90 Lek,7.7
707-32-7409,Durres,Anetar,Femer,Shendeti dhe bukuria,4,2/26/2021,11:58,Para ne dore,1910.80 Lek,4.5
759-98-4285,Vlore,Anetar,Femer,Sport dhe udhetime,7,2/27/2021,19:01,Karte krediti,3005.45 Lek,8
201-63-8275,Vlore,Anetar,Femer,Shendeti dhe bukuria,7,2/17/2021,16:50,Para ne dore,2379.65 Lek,5.7
471-06-8611,Vlore,Normal,Femer,Shtepia dhe stili i jeteses,1,2/6/2021,10:22,Karte krediti,262.10 Lek,6.3
200-16-5952,Vlore,Anetar,Mashkull,Shtepia dhe stili i jeteses,2,1/17/2021,16:46,Para ne dore,656.50 Lek,6
120-54-2248,Durres,Normal,Femer,Shtepia dhe stili i jeteses,5,1/22/2021,18:08,Karte krediti,721.50 Lek,8
102-77-2261,Vlore,Anetar,Mashkull,Sport dhe udhetime,7,3/5/2021,18:02,Karte krediti,2285.85 Lek,4.2
875-31-8302,Durres,Normal,Mashkull,Shendeti dhe bukuria,1,1/3/2021,13:07,Para ne dore,466.90 Lek,9.6
102-06-2002,Vlore,Anetar,Mashkull,Shendeti dhe bukuria,5,3/20/2021,17:52,Para ne dore,631.25 Lek,6.1
457-94-0464,Durres,Anetar,Mashkull,Ushqime te thata dhe pije,9,1/31/2021,20:32,Para ne dore,3954.15 Lek,5.6
629-42-4133,Vlore,Normal,Mashkull,Sport dhe udhetime,8,2/19/2021,19:24,Para ne dore,872.00 Lek,8.3
534-53-3526,Tirane,Normal,Femer,Shendeti dhe bukuria,4,2/11/2021,16:06,Para ne dore,1895.20 Lek,7.8
307-04-2070,Tirane,Anetar,Femer,Tekstile,1,2/5/2021,14:14,Karte krediti,153.10 Lek,4.1
468-99-7231,Vlore,Normal,Femer,BIO-Organic,8,3/3/2021,17:36,Para ne dore,1760.40 Lek,8.8
516-77-6464,Vlore,Anetar,Femer,Sport dhe udhetime,5,2/24/2021,13:08,Para ne dore,254.00 Lek,4.1
404-91-5964,Tirane,Normal,Mashkull,Ushqime te thata dhe pije,7,2/4/2021,16:09,Karte krediti,2610.30 Lek,9
886-77-9084,Vlore,Normal,Mashkull,Ushqime te thata dhe pije,8,2/19/2021,11:33,Para ne dore,2875.60 Lek,5.5
790-38-4466,Vlore,Normal,Femer,Sport dhe udhetime,5,1/23/2021,10:18,Karte krediti,274.75 Lek,9.3
704-10-4056,Vlore,Anetar,Mashkull,Sport dhe udhetime,3,1/14/2021,10:55,Karte krediti,907.05 Lek,5.6
497-37-6538,Tirane,Normal,Mashkull,Shendeti dhe bukuria,7,1/17/2021,15:15,Para ne dore,2061.85 Lek,9.7
651-96-5970,Tirane,Normal,Mashkull,Tekstile,1,3/3/2021,20:06,Karte krediti,232.05 Lek,4
400-80-4065,Vlore,Anetar,Mashkull,Sport dhe udhetime,4,2/15/2021,20:21,Karte krediti,1371.00 Lek,9.2
744-16-7898,Durres,Normal,Femer,BIO-Organic,10,1/15/2021,13:48,Karte krediti,4868.50 Lek,4.9
263-12-5321,Tirane,Anetar,Mashkull,Ushqime te thata dhe pije,7,2/27/2021,12:52,Karte krediti,3241.00 Lek,9.3
702-72-0487,Tirane,Normal,Femer,Ushqime te thata dhe pije,2,2/26/2021,12:28,Karte krediti,466.10 Lek,6.6
605-83-1050,Durres,Normal,Mashkull,Tekstile,2,3/15/2021,16:26,Para ne dore,271.80 Lek,4.3
443-60-9639,Vlore,Anetar,Femer,BIO-Organic,1,1/24/2021,13:24,Para ne dore,304.35 Lek,5.5
864-24-7918,Tirane,Anetar,Femer,Shendeti dhe bukuria,10,2/22/2021,15:15,Para ne dore,1224.50 Lek,8.1
359-94-5395,Durres,Normal,Mashkull,Sport dhe udhetime,1,3/15/2021,10:50,Karte krediti,463.90 Lek,9.8
401-09-4232,Vlore,Anetar,Mashkull,BIO-Organic,5,2/11/2021,18:38,Para ne dore,2167.25 Lek,9.4
751-15-6198,Durres,Normal,Mashkull,Shendeti dhe bukuria,6,1/12/2021,16:45,Para ne dore,690.30 Lek,7.9
324-41-6833,Vlore,Anetar,Femer,Ushqime te thata dhe pije,8,3/3/2021,19:30,Para ne dore,1208.00 Lek,5.1
474-33-8305,Vlore,Anetar,Mashkull,Tekstile,7,3/23/2021,13:23,Para ne dore,2358.65 Lek,6.9
759-29-9521,Tirane,Anetar,Femer,Tekstile,9,3/4/2021,11:27,Para ne dore,2203.20 Lek,8
831-81-6575,Durres,Anetar,Femer,Ushqime te thata dhe pije,9,2/23/2021,11:12,Para ne dore,3401.55 Lek,8
220-68-6701,Tirane,Normal,Femer,BIO-Organic,4,3/17/2021,16:36,Para ne dore,1549.40 Lek,4.2
618-34-8551,Tirane,Normal,Femer,Shendeti dhe bukuria,2,1/16/2021,18:41,Karte krediti,931.80 Lek,8.5
257-60-7754,Tirane,Normal,Femer,Ushqime te thata dhe pije,4,1/8/2021,17:12,Para ne dore,1004.60 Lek,9
559-61-5987,Durres,Normal,Femer,Sport dhe udhetime,1,1/14/2021,10:38,Para ne dore,88.75 Lek,8.6
189-55-2313,Vlore,Normal,Femer,Tekstile,10,1/31/2021,10:33,Para ne dore,3109.00 Lek,6
565-91-4567,Durres,Normal,Mashkull,Sport dhe udhetime,8,3/15/2021,14:38,Para ne dore,430.00 Lek,6.2
380-60-5336,Tirane,Normal,Femer,Ushqime te thata dhe pije,10,2/24/2021,18:06,Karte krediti,2013.00 Lek,5
815-04-6282,Vlore,Anetar,Femer,Shendeti dhe bukuria,5,2/8/2021,12:52,Karte krediti,1624.25 Lek,6.5
674-56-6360,Tirane,Normal,Mashkull,Ushqime te thata dhe pije,1,3/22/2021,14:00,Para ne dore,475.75 Lek,6
778-34-2523,Tirane,Anetar,Femer,Ushqime te thata dhe pije,8,1/24/2021,10:57,Para ne dore,1944.80 Lek,5
499-27-7781,Durres,Normal,Femer,Shtepia dhe stili i jeteses,8,3/14/2021,16:45,Para ne dore,2128.40 Lek,5
477-59-2456,Vlore,Normal,Femer,Tekstile,7,1/23/2021,11:15,Para ne dore,1590.40 Lek,9.2
832-51-6761,Tirane,Normal,Mashkull,Shtepia dhe stili i jeteses,8,1/19/2021,20:29,Para ne dore,1355.20 Lek,9.6
869-11-3082,Durres,Anetar,Mashkull,Sport dhe udhetime,4,1/27/2021,20:03,Karte krediti,1923.20 Lek,8.4
190-59-3964,Durres,Anetar,Mashkull,Shtepia dhe stili i jeteses,5,2/3/2021,14:35,Karte krediti,1179.00 Lek,6
366-43-6862,Durres,Normal,Mashkull,Ushqime te thata dhe pije,4,3/25/2021,16:32,Para ne dore,1057.80 Lek,6.7
186-43-8965,Tirane,Anetar,Femer,BIO-Organic,2,2/24/2021,10:10,Karte krediti,476.80 Lek,4.1
784-21-9238,Vlore,Anetar,Mashkull,Shendeti dhe bukuria,1,2/7/2021,14:15,Para ne dore,50.85 Lek,5.9
276-75-6884,Tirane,Normal,Femer,Sport dhe udhetime,3,3/4/2021,10:05,Para ne dore,1030.65 Lek,8.7
109-86-4363,Durres,Anetar,Femer,Shendeti dhe bukuria,7,2/14/2021,11:36,Karte krediti,2102.80 Lek,4.5
569-76-2760,Tirane,Anetar,Femer,Shendeti dhe bukuria,4,1/29/2021,18:15,Karte krediti,440.20 Lek,6.6
222-42-0244,Durres,Anetar,Femer,Sport dhe udhetime,9,1/28/2021,13:53,Karte krediti,3244.95 Lek,7.7
760-53-9233,Tirane,Anetar,Mashkull,Tekstile,3,3/26/2021,18:37,Karte krediti,619.20 Lek,8.5
538-22-0304,Vlore,Normal,Mashkull,Ushqime te thata dhe pije,10,3/24/2021,18:27,Para ne dore,3247.50 Lek,5.2
416-17-9926,Tirane,Anetar,Femer,Ushqime te thata dhe pije,10,1/1/2021,14:42,Karte krediti,3711.00 Lek,4.3
237-44-6163,Tirane,Normal,Mashkull,Ushqime te thata dhe pije,8,1/24/2021,17:43,Para ne dore,422.40 Lek,7.6
636-17-0325,Durres,Normal,Mashkull,Sport dhe udhetime,4,2/25/2021,18:37,Para ne dore,1251.40 Lek,9.5
343-75-9322,Durres,Anetar,Femer,Shendeti dhe bukuria,8,1/9/2021,16:34,Para ne dore,474.00 Lek,4.1
528-14-9470,Tirane,Anetar,Mashkull,Sport dhe udhetime,1,2/14/2021,14:42,Para ne dore,456.50 Lek,9.2
427-45-9297,Durres,Anetar,Femer,BIO-Organic,7,3/12/2021,11:01,Para ne dore,1425.55 Lek,5.4
807-34-3742,Tirane,Normal,Mashkull,Tekstile,1,3/26/2021,19:44,Para ne dore,261.90 Lek,5.8
288-62-1085,Tirane,Anetar,Mashkull,Tekstile,5,1/9/2021,13:34,Para ne dore,963.50 Lek,5.6
670-71-7306,Durres,Normal,Mashkull,Shendeti dhe bukuria,6,1/2/2021,20:08,Karte krediti,1338.90 Lek,5.1
660-29-7083,Vlore,Normal,Mashkull,Ushqime te thata dhe pije,10,1/15/2021,15:01,Para ne dore,2793.50 Lek,5.8
271-77-8740,Vlore,Anetar,Femer,Shendeti dhe bukuria,6,1/1/2021,11:40,Para ne dore,876.60 Lek,5
497-36-0989,Tirane,Normal,Mashkull,Tekstile,3,2/15/2021,15:21,Para ne dore,779.10 Lek,7.9
291-59-1384,Durres,Normal,Mashkull,Ushqime te thata dhe pije,1,2/28/2021,17:38,Para ne dore,301.50 Lek,6
860-73-6466,Tirane,Anetar,Femer,Shendeti dhe bukuria,2,3/2/2021,16:16,Karte krediti,394.70 Lek,5
549-23-9016,Vlore,Anetar,Femer,Shtepia dhe stili i jeteses,2,2/13/2021,18:15,Karte krediti,148.70 Lek,8.9
896-34-0956,Tirane,Normal,Mashkull,Tekstile,1,1/26/2021,12:43,Para ne dore,106.60 Lek,5.9
804-38-3935,Tirane,Anetar,Mashkull,Ushqime te thata dhe pije,3,1/30/2021,11:32,Karte krediti,1406.70 Lek,5.9
585-90-0249,Tirane,Anetar,Mashkull,Ushqime te thata dhe pije,1,1/27/2021,18:08,Para ne dore,366.30 Lek,9.7
862-29-5914,Vlore,Normal,Femer,Shendeti dhe bukuria,1,1/30/2021,17:08,Karte krediti,111.90 Lek,8.6
845-94-6841,Vlore,Anetar,Femer,Shtepia dhe stili i jeteses,9,1/8/2021,19:38,Para ne dore,3279.60 Lek,4
125-45-2293,Tirane,Normal,Femer,Tekstile,6,1/19/2021,13:11,Para ne dore,2973.00 Lek,4.2
843-73-4724,Tirane,Normal,Mashkull,Tekstile,1,1/25/2021,11:05,Para ne dore,370.50 Lek,9.2
409-33-9708,Tirane,Normal,Femer,Tekstile,2,2/19/2021,10:12,Para ne dore,984.80 Lek,9.2
658-66-3967,Vlore,Normal,Mashkull,Sport dhe udhetime,7,1/14/2021,15:42,Para ne dore,1861.65 Lek,5
866-70-2814,Durres,Normal,Femer,Ushqime te thata dhe pije,10,2/25/2021,11:58,Para ne dore,2639.50 Lek,10
160-22-2687,Tirane,Anetar,Femer,Sport dhe udhetime,5,1/23/2021,14:21,Para ne dore,2398.75 Lek,8.8
895-03-6665,Durres,Normal,Femer,Tekstile,9,2/16/2021,10:52,Para ne dore,1642.95 Lek,4.2
770-42-8960,Durres,Normal,Mashkull,Shtepia dhe stili i jeteses,8,1/1/2021,19:31,Para ne dore,844.80 Lek,6.3
